#_RAJ2000	_DECJ2000	SpeakTot	Sdensity	Maj	Min	PA	flag
172.302068	49.998432	3.231727e+00	5.838712e-03	7.439	4.389	-142.4	1
170.432844	50.258554	3.219536e+00	5.546143e-03	11.310	4.024	154.0	1
173.023005	48.851850	3.213791e+00	7.517640e-03	4.608	4.016	-160.0	1
169.415801	50.298664	3.207857e+00	1.025694e-02	3.837	3.263	-140.7	0
171.028758	48.977291	3.202139e+00	2.592300e-03	12.931	9.961	123.5	1
169.940202	48.781144	3.199847e+00	1.597926e-02	6.676	2.810	102.4	0
170.276536	50.550443	3.198310e+00	3.230616e-02	3.378	1.947	145.1	0
171.310272	49.512515	3.195082e+00	7.553385e-03	5.488	3.470	-176.7	1
168.463796	48.242619	3.190122e+00	3.663649e-03	14.641	6.090	117.4	1
171.114357	48.972592	3.188900e+00	4.772016e-03	8.548	5.036	131.3	1
171.807653	50.742262	3.182066e+00	4.518375e-03	9.914	5.043	131.7	1
170.375563	49.832197	3.180884e+00	1.262256e-02	3.622	2.783	153.6	0
170.515493	50.815483	3.172175e+00	3.430305e-03	11.208	8.414	-135.5	1
169.106560	48.730576	3.165364e+00	8.131957e-03	4.405	3.779	108.9	1
168.660477	50.548853	3.163645e+00	9.250423e-03	4.182	3.640	-157.8	1
172.614170	50.259787	3.161806e+00	5.510773e-03	7.268	5.998	145.3	1
168.121291	48.141584	3.158734e+00	1.063547e-02	3.796	3.270	125.3	0
167.954813	49.094489	3.155053e+00	5.842690e-03	6.093	4.639	146.7	1
170.165604	49.354681	3.154840e+00	3.028405e-03	17.431	7.626	130.4	1
168.811021	48.750629	3.154835e+00	1.669225e-02	4.471	2.753	-145.0	1
169.602071	49.297347	3.147613e+00	8.530117e-03	4.548	3.467	-165.1	1
171.527518	49.235544	3.144901e+00	4.674695e-03	18.212	3.959	-177.8	1
171.242519	49.176697	3.144550e+00	2.881603e-03	15.000	7.657	170.4	1
168.636888	49.377929	3.133195e+00	7.527194e-03	4.603	4.148	61.9	1
168.947384	49.848242	3.131763e+00	5.999546e-03	7.356	4.342	111.0	1
170.491553	50.148293	3.129289e+00	4.515569e-03	14.577	7.443	93.4	1
171.782842	50.611617	3.123318e+00	3.877489e-03	13.265	6.115	132.4	1
170.467687	50.185448	3.121972e+00	6.801683e-03	17.156	2.692	173.2	1
168.363202	49.489283	3.108622e+00	7.049029e-03	5.776	3.735	72.8	1
168.027805	49.737340	3.107781e+00	4.038702e-03	8.863	6.624	94.0	1
171.529425	49.036486	3.103242e+00	1.060937e-02	3.823	3.048	168.4	0
172.278733	48.662577	3.102468e+00	5.164325e-03	7.616	5.140	95.7	1
170.431972	49.142328	3.102085e+00	1.188538e-02	8.412	2.060	173.7	0
168.186561	50.071917	3.101138e+00	4.267131e-03	9.331	7.435	-160.4	1
172.285934	49.762091	3.097782e+00	1.110316e-02	3.507	3.421	83.8	0
169.289858	49.771859	3.096046e+00	5.639428e-03	8.526	5.634	170.7	1
168.702831	49.821249	3.094738e+00	7.394833e-03	4.643	4.186	79.6	1
167.898716	48.495611	3.089621e+00	7.891751e-03	5.731	3.306	144.8	1
172.809759	49.706720	3.088760e+00	6.663991e-03	6.028	4.066	168.1	1
171.179060	50.861989	3.085331e+00	8.412628e-03	5.540	3.311	161.7	1
169.722939	48.603706	3.084987e+00	1.062872e-02	3.664	3.022	-165.8	0
173.121402	49.029179	3.082871e+00	1.181177e-02	8.468	2.639	157.2	0
172.089079	48.724580	3.079320e+00	3.698883e-03	9.368	6.992	176.6	1
170.743449	51.205137	3.079272e+00	6.741702e-03	6.212	3.665	-164.0	1
168.286179	49.401876	3.077982e+00	3.999977e-03	10.457	6.502	102.9	1
172.127154	48.682709	3.073147e+00	3.221328e-03	10.223	6.907	108.5	1
171.162272	50.387232	3.072021e+00	1.534093e-02	2.832	2.789	115.0	0
168.498742	50.178460	3.071271e+00	5.000034e-03	7.604	6.159	-175.6	1
169.779137	50.808120	3.071062e+00	3.174224e-03	11.805	9.369	156.7	1
172.002068	49.530206	3.068344e+00	1.017693e-02	4.366	2.868	134.6	0
173.039825	49.010764	3.065817e+00	3.423581e-03	9.357	7.152	136.0	1
170.207739	51.033608	3.062912e+00	1.361294e-02	4.926	2.990	117.9	0
167.689011	48.781558	3.061462e+00	5.669375e-03	9.619	3.816	177.7	1
170.846209	48.603833	3.059564e+00	7.119405e-03	5.084	3.698	129.0	1
168.864723	50.512918	3.051824e+00	4.225441e-03	27.150	3.473	-170.8	1
170.898191	48.896067	3.040392e+00	1.553201e-02	3.293	2.989	130.2	0
171.523153	49.499504	3.040211e+00	1.608577e-02	3.266	2.846	173.5	0
169.330349	50.241727	3.039719e+00	3.681162e-03	10.737	9.121	-158.3	1
169.939162	48.788008	3.036262e+00	1.900633e-02	3.533	2.992	126.1	0
170.502689	50.720739	3.033913e+00	8.480539e-03	6.666	3.115	162.5	1
169.055134	49.601299	3.028009e+00	5.002906e-03	10.706	5.130	151.0	1
170.002376	50.538226	3.027758e+00	4.153304e-03	16.397	5.349	-167.6	1
172.943980	48.889596	3.026230e+00	4.002950e-03	7.981	7.007	-135.4	1
169.986929	50.192106	3.023781e+00	4.464794e-03	9.744	6.535	153.9	1
170.194787	48.613902	3.021852e+00	7.854066e-03	5.176	3.378	55.3	1
168.380146	49.997500	3.014475e+00	2.734218e-02	3.549	2.005	-147.3	0
169.471439	50.146410	3.012466e+00	6.901412e-03	6.733	4.685	147.7	1
170.338116	49.902049	3.002256e+00	3.737636e-03	11.745	9.809	49.3	1
172.797754	49.885076	2.990700e+00	5.704720e-03	8.981	4.349	155.4	1
171.003716	49.675730	2.989506e+00	4.796640e-03	10.629	6.818	172.0	1
169.295515	48.743096	2.988064e+00	3.247014e-03	15.982	8.291	145.3	1
172.177362	50.286834	2.987897e+00	3.287016e-03	12.894	8.186	123.1	1
170.153554	49.702165	2.987380e+00	5.310898e-03	9.182	3.850	162.8	1
171.030202	51.072624	2.987096e+00	1.115629e-02	6.045	3.291	158.8	0
168.623431	50.564916	2.972307e+00	6.916363e-03	6.424	4.842	-168.9	1
171.321672	48.878837	2.969050e+00	2.862424e-03	15.482	4.792	135.9	1
172.757500	50.206386	2.968531e+00	2.489334e-03	18.881	9.104	97.8	1
172.244445	50.799971	2.966101e+00	5.633621e-03	7.400	4.885	161.9	1
169.316162	50.983055	2.959725e+00	4.327084e-03	14.017	4.414	152.5	1
169.194486	50.722260	2.957661e+00	7.687229e-03	4.372	3.538	52.5	1
169.926286	48.917137	2.954352e+00	5.189903e-03	6.927	4.765	53.2	1
170.076374	50.295600	2.952323e+00	4.896058e-03	9.111	5.331	-170.6	1
172.858207	49.019871	2.951766e+00	8.409590e-03	4.975	3.601	178.6	1
169.951612	51.130004	2.950890e+00	4.010723e-03	9.759	6.384	-171.2	1
170.482535	50.499444	2.946186e+00	6.034175e-03	9.320	6.189	64.0	1
172.438170	49.749580	2.944437e+00	3.255320e-03	15.298	6.667	-172.1	1
171.822343	48.781229	2.943201e+00	5.295908e-03	6.931	5.320	148.3	1
172.477368	50.486912	2.937736e+00	5.286074e-03	8.072	6.846	138.3	1
172.212078	49.889341	2.937231e+00	9.193211e-03	5.197	3.067	-178.0	1
171.058836	51.021096	2.933819e+00	6.036666e-03	7.031	3.851	141.7	1
168.790669	50.318050	2.930552e+00	6.353501e-03	9.016	4.993	124.3	1
171.034338	50.552708	2.930056e+00	5.919305e-03	6.683	4.937	122.3	1
170.411680	50.467255	2.907528e+00	4.013151e-03	15.296	7.643	-156.4	1
169.096092	49.104824	2.907017e+00	5.716848e-03	5.305	5.074	79.8	1
171.983161	50.147341	2.903694e+00	3.555181e-03	15.857	7.361	147.8	1
168.761972	48.323222	2.902469e+00	5.308586e-03	7.998	5.307	119.1	1
168.422728	48.665170	2.899416e+00	8.706955e-03	4.265	3.593	158.6	1
168.397799	49.234649	2.894000e+00	4.610116e-03	8.177	6.226	-171.6	1
170.436641	49.177312	2.893397e+00	3.827245e-03	15.835	6.365	46.5	1
168.495085	49.294724	2.891479e+00	4.158906e-03	17.138	3.213	-174.6	1
168.855962	48.619026	2.891238e+00	7.835334e-03	5.637	3.186	175.8	1
172.521412	49.359956	2.886152e+00	8.907876e-03	4.598	3.167	171.7	1
170.206546	51.258418	2.884513e+00	7.162044e-03	5.185	3.733	123.1	1
169.390894	50.295433	2.877059e+00	4.470954e-03	9.321	5.131	168.4	1
169.516160	49.657885	2.876049e+00	8.300286e-03	7.007	3.318	158.0	1
171.297122	50.965790	2.876042e+00	7.023302e-03	6.079	4.029	84.7	1
171.555505	50.187832	2.874647e+00	3.309899e-03	12.606	8.079	-147.7	1
169.886958	49.728589	2.868568e+00	7.327121e-03	4.972	4.347	179.3	1
170.127025	49.010643	2.866980e+00	5.564251e-03	7.524	4.537	93.6	1
170.804777	51.185414	2.865119e+00	4.515554e-03	7.763	5.524	148.7	1
169.612030	48.909665	2.864943e+00	1.052321e-02	3.833	3.028	162.0	0
171.570470	49.300428	2.863032e+00	7.108708e-03	5.219	4.118	-135.5	1
168.911960	49.452917	2.856288e+00	3.421729e-03	10.750	6.978	118.1	1
171.542888	48.893717	2.846367e+00	7.270413e-03	4.887	4.028	-157.2	1
170.423941	49.944579	2.844429e+00	4.228062e-03	7.870	7.784	-137.9	1
168.374031	50.001655	2.844300e+00	2.179540e-02	4.886	1.986	51.0	0
170.169062	49.337575	2.843918e+00	3.283022e-03	13.176	6.277	125.5	1
171.218893	48.875977	2.843480e+00	3.183297e-03	15.576	4.288	157.4	1
168.553607	50.009247	2.842597e+00	4.480058e-03	11.737	6.435	115.9	1
168.232990	50.362655	2.840121e+00	1.889635e-03	18.463	15.923	112.1	1
169.185856	50.863696	2.826792e+00	8.158131e-03	4.519	3.669	143.4	1
173.122966	48.447725	2.825918e+00	9.514875e-03	3.762	3.090	166.1	1
169.662373	48.960345	2.819745e+00	2.828939e-03	12.881	11.501	84.1	1
172.479271	49.240481	2.817328e+00	3.817517e-03	9.053	6.111	113.9	1
172.732006	48.619293	2.816588e+00	2.911202e-02	2.593	2.251	120.4	1
170.448436	49.162038	2.816160e+00	1.117524e-02	10.956	1.516	64.8	0
170.509281	50.583353	2.815380e+00	6.225274e-03	6.916	4.500	-152.2	1
170.414403	48.804382	2.813999e+00	3.860080e-03	17.710	7.038	108.5	1
169.375131	51.069418	2.807436e+00	3.381434e-03	11.474	7.235	102.3	1
170.907899	49.822747	2.800611e+00	5.319299e-03	6.021	4.768	118.8	1
170.184222	49.604221	2.798868e+00	5.528628e-03	8.913	3.737	139.9	1
169.505573	49.951719	2.795131e+00	5.049921e-03	6.931	5.936	53.6	1
170.490370	51.067975	2.794939e+00	2.343765e-02	2.899	2.538	177.9	0
170.174454	50.817680	2.793354e+00	4.266290e-03	11.458	5.309	167.8	1
167.311123	48.978765	2.790726e+00	6.140211e-03	8.257	3.459	124.7	1
173.428536	49.006581	2.789221e+00	7.796564e-03	4.084	3.575	-175.2	1
171.163293	50.766154	2.788567e+00	9.460787e-03	4.615	2.907	-169.2	1
172.927186	49.089175	2.771895e+00	7.557995e-03	4.445	3.535	85.6	1
168.694382	49.550243	2.768791e+00	9.613857e-03	3.759	3.183	163.6	1
171.320222	49.399654	2.767940e+00	7.455730e-03	5.463	3.195	104.7	1
172.642241	48.970099	2.763438e+00	4.279424e-03	7.767	6.575	162.8	1
171.888315	49.970639	2.762826e+00	5.903473e-03	7.034	4.344	-145.9	1
169.936009	48.715312	2.761986e+00	3.753973e-03	9.876	4.508	159.6	1
169.878130	50.471270	2.754312e+00	4.763185e-03	12.136	5.143	135.3	1
172.456799	49.778064	2.751163e+00	6.718346e-03	6.554	3.899	166.7	1
169.180913	50.881036	2.749584e+00	6.299162e-03	5.864	4.534	-147.3	1
171.406347	50.019242	2.745140e+00	6.010158e-03	11.597	3.270	148.8	1
171.974754	49.911700	2.738415e+00	4.507679e-03	7.645	5.817	-177.8	1
170.285955	49.653583	2.733210e+00	6.326875e-03	6.040	4.028	-171.7	1
169.384492	49.189891	2.732698e+00	4.034992e-03	10.125	4.657	163.2	1
170.028373	50.293257	2.725144e+00	5.581452e-03	8.815	3.878	156.0	1
169.600195	48.779966	2.724921e+00	2.709342e-03	20.151	7.508	131.0	1
167.609840	48.526154	2.722841e+00	2.659674e-03	19.078	8.594	175.6	1
172.552885	48.861955	2.721625e+00	4.800044e-03	8.765	5.675	171.9	1
171.406076	49.537382	2.720359e+00	8.825171e-03	13.604	3.048	162.0	1
171.218740	49.996848	2.718643e+00	1.196323e-02	3.548	2.749	-141.5	0
171.644557	48.902435	2.714137e+00	5.068417e-03	7.301	5.343	-163.4	1
167.367709	49.000985	2.712286e+00	3.098870e-03	10.430	7.557	81.6	1
168.521827	49.206650	2.711553e+00	1.255348e-02	3.709	3.124	81.5	0
172.515127	49.440133	2.711503e+00	5.995583e-03	8.129	4.522	143.0	1
169.245386	50.168463	2.706160e+00	6.231802e-03	7.184	4.107	140.2	1
169.529896	50.447586	2.704421e+00	3.631314e-03	14.521	6.281	-141.4	1
168.256480	50.413866	2.704182e+00	3.979665e-03	9.411	6.544	-139.3	1
170.595602	49.774563	2.696037e+00	8.151282e-03	4.271	3.601	46.3	1
172.088761	49.264862	2.695164e+00	4.278038e-03	10.963	5.711	173.5	1
170.662943	50.189205	2.693993e+00	7.345585e-03	8.226	4.504	141.2	1
171.191500	50.946451	2.690774e+00	3.920982e-03	13.113	5.318	136.8	1
168.557113	48.494398	2.685765e+00	6.487356e-03	9.927	3.783	-142.0	1
170.787778	49.364289	2.681178e+00	5.367723e-03	7.047	4.774	-146.1	1
173.132166	48.452601	2.679085e+00	4.237382e-03	8.438	5.198	139.2	1
172.771583	49.963777	2.673616e+00	4.623633e-03	9.218	5.068	58.5	1
171.512849	48.793103	2.673420e+00	5.400849e-03	8.560	3.339	151.0	1
172.019642	49.828081	2.673189e+00	4.971063e-03	10.400	5.105	56.6	1
171.344834	48.851342	2.670296e+00	4.092407e-03	7.649	5.180	155.2	1
171.625386	49.104174	2.669318e+00	6.937799e-03	6.337	3.294	-162.0	1
170.916248	48.996867	2.668657e+00	5.814067e-03	8.939	3.326	-177.1	1
171.518185	49.769578	2.663689e+00	8.578708e-03	4.502	3.282	-148.1	1
168.945972	49.512940	2.661412e+00	1.516474e-02	4.312	2.565	94.2	0
170.286702	49.769792	2.660907e+00	4.768651e-03	6.901	5.408	-174.2	1
169.491194	50.901079	2.659523e+00	5.029831e-03	8.977	3.848	111.8	1
168.939269	50.782107	2.658097e+00	5.598941e-03	6.799	4.693	92.2	1
172.733907	49.954166	2.656126e+00	5.932163e-03	7.918	3.380	-165.6	1
168.557872	49.610252	2.655967e+00	6.415379e-03	6.088	3.843	163.0	1
170.874512	49.354853	2.655271e+00	3.608931e-03	10.674	5.028	171.9	1
171.943254	48.853677	2.651775e+00	8.184491e-03	3.710	3.277	153.6	1
169.412181	49.611194	2.651063e+00	4.412922e-03	10.787	4.555	-164.3	1
173.040084	48.338209	2.649932e+00	9.059596e-03	4.055	2.966	-155.9	1
172.206952	50.540413	2.649281e+00	3.578901e-03	10.993	7.447	-164.0	1
168.739940	50.392373	2.648986e+00	4.409465e-03	8.740	5.590	86.1	1
171.357997	49.260403	2.648742e+00	6.468233e-03	5.630	3.656	154.3	1
173.063638	48.522881	2.648164e+00	3.421401e-03	9.841	6.889	-166.9	1
172.522578	48.698698	2.647318e+00	3.845052e-03	8.187	6.800	86.0	1
170.434958	50.464269	2.642502e+00	2.135355e-02	4.083	2.322	-165.1	0
168.564779	49.112449	2.633583e+00	7.408111e-03	4.390	3.798	45.6	1
170.007288	48.817201	2.633375e+00	4.240539e-03	13.910	4.665	148.4	1
172.489745	49.428226	2.627122e+00	6.522961e-03	6.953	3.885	-172.8	1
170.784886	50.290128	2.626772e+00	6.633262e-03	9.064	4.632	-170.5	1
171.550428	50.312363	2.624975e+00	6.554246e-03	6.120	4.186	176.2	1
172.421984	49.348171	2.623850e+00	6.819623e-03	4.695	3.685	117.6	1
172.008265	50.888560	2.623808e+00	4.007343e-03	10.975	5.254	133.2	1
172.060362	48.365119	2.617355e+00	5.147207e-03	11.951	8.544	60.0	1
172.353785	50.236644	2.614701e+00	1.128242e-02	4.046	2.505	92.4	0
171.997899	49.500426	2.612232e+00	5.776080e-03	6.967	3.536	150.7	1
169.167692	48.872203	2.605349e+00	8.772219e-03	3.918	3.175	124.0	1
167.956445	48.900927	2.598329e+00	1.190529e-02	3.180	2.746	161.5	0
169.940211	49.625503	2.595805e+00	5.977673e-03	7.137	4.605	-148.2	1
168.103924	50.224089	2.591741e+00	1.556601e-02	5.922	2.221	152.6	1
171.401077	50.007990	2.590403e+00	7.427678e-03	10.957	2.783	165.4	1
170.599621	49.789969	2.590022e+00	5.784528e-03	9.919	3.160	176.9	1
168.545704	50.223084	2.584064e+00	5.443000e-03	6.931	4.860	148.6	1
171.095396	49.275778	2.582756e+00	2.675738e-03	14.425	6.739	129.2	1
170.425956	50.806913	2.582589e+00	5.916584e-03	5.381	4.719	-152.7	1
168.413886	49.366244	2.576735e+00	1.004575e-02	3.661	3.182	-141.2	0
172.061820	49.234855	2.575831e+00	6.360076e-03	5.490	3.651	77.7	1
171.074305	50.882498	2.574506e+00	3.425823e-03	11.020	6.172	145.5	1
168.400629	50.218886	2.573755e+00	3.958101e-03	12.949	4.859	-179.0	1
169.742823	49.648806	2.572466e+00	6.570793e-03	5.735	3.960	152.7	1
168.470961	50.459520	2.562280e+00	3.291303e-03	10.577	6.856	144.5	1
168.645398	50.350562	2.560785e+00	4.445807e-03	7.628	5.846	-156.0	1
169.681480	49.816835	2.560477e+00	7.536356e-03	6.641	3.613	-167.0	1
169.669324	49.334477	2.558653e+00	2.915844e-03	14.627	7.047	-136.1	1
168.393985	49.416748	2.557896e+00	3.620518e-03	12.618	6.517	161.9	1
168.475243	48.416447	2.557164e+00	3.763303e-03	11.264	5.187	47.8	1
171.009724	50.117939	2.552993e+00	5.481467e-03	7.205	5.003	89.7	1
168.392794	48.444465	2.552105e+00	2.675162e-03	14.664	10.833	-154.1	1
172.396777	49.995838	2.551470e+00	3.634572e-03	14.481	4.726	153.7	1
169.407102	48.613412	2.543955e+00	6.497969e-03	5.005	4.126	139.7	1
171.725481	50.961640	2.543233e+00	3.565696e-03	11.140	4.694	114.7	1
172.122673	50.299612	2.543045e+00	6.808689e-03	7.247	2.807	144.2	1
169.514436	49.691742	2.541709e+00	3.908819e-03	10.823	5.704	113.3	1
171.340305	48.911469	2.537728e+00	2.771201e-03	17.033	6.102	129.1	1
170.231157	49.523412	2.535314e+00	6.628272e-03	5.875	3.683	163.9	1
170.082062	48.780686	2.532096e+00	1.197209e-02	3.591	3.081	53.7	0
168.966458	49.824162	2.530367e+00	5.539939e-03	8.492	3.726	167.9	1
171.054377	50.865988	2.529548e+00	3.221329e-03	11.473	6.901	91.2	1
168.877608	50.316707	2.524126e+00	3.205240e-03	13.940	6.781	154.1	1
172.667873	48.697937	2.522643e+00	4.811909e-03	8.226	4.537	-140.5	1
170.581266	48.775408	2.520999e+00	4.428633e-03	9.884	4.695	145.7	1
169.267571	50.390564	2.519892e+00	6.021246e-03	8.791	3.349	-145.8	1
169.466343	50.625179	2.518760e+00	4.372847e-03	8.771	4.616	165.6	1
172.522671	49.516441	2.518532e+00	9.327896e-03	5.130	2.842	-174.2	1
171.279265	51.027749	2.518477e+00	8.415962e-03	5.973	3.111	151.4	1
172.565849	48.855171	2.517491e+00	7.560033e-03	4.073	3.597	-149.1	1
169.037333	50.793179	2.517253e+00	3.597360e-03	10.963	6.994	76.3	1
169.404853	48.659497	2.516885e+00	2.625858e-03	17.307	8.216	70.3	1
171.216741	49.634048	2.514787e+00	4.034957e-03	8.274	5.970	152.7	1
170.372476	50.103048	2.514225e+00	3.879977e-03	11.157	5.763	149.5	1
171.487663	50.366112	2.512762e+00	4.414162e-03	12.350	6.293	151.7	1
172.701027	48.555622	2.509630e+00	9.373034e-03	4.655	2.855	51.4	1
171.930859	49.511824	2.505473e+00	1.136269e-02	3.144	2.869	165.1	0
169.275687	49.485409	2.500477e+00	1.307439e-02	3.049	2.603	133.2	0
169.571671	48.669862	2.499462e+00	3.129217e-03	12.605	6.354	143.3	1
168.880137	50.524947	2.494252e+00	8.728790e-03	5.649	3.183	-179.6	1
171.703535	49.671801	2.492554e+00	5.250245e-03	7.259	5.232	-164.9	1
172.664485	48.748715	2.487539e+00	9.613678e-03	3.226	2.934	102.4	1
167.382418	48.864802	2.486752e+00	6.822365e-03	4.771	3.691	-136.7	1
171.408036	51.138828	2.485532e+00	3.060058e-03	13.948	6.510	159.4	1
167.681426	49.051929	2.484020e+00	5.385409e-03	6.416	4.628	152.9	1
170.172735	50.480556	2.483373e+00	4.397297e-03	8.211	5.981	-155.0	1
167.481011	48.820266	2.481929e+00	5.994999e-03	6.936	3.633	-170.0	1
169.248603	50.326880	2.478432e+00	5.270455e-03	8.589	4.237	-177.9	1
171.773727	50.541831	2.477948e+00	1.001191e-02	3.548	2.755	176.4	0
169.098077	48.533986	2.477123e+00	5.027139e-03	15.856	4.438	147.1	1
170.582693	50.221418	2.474230e+00	4.823061e-03	13.079	5.738	-155.6	1
169.605529	49.729596	2.474098e+00	1.446841e-02	3.593	2.682	121.2	0
172.551941	48.591613	2.469555e+00	2.966432e-02	2.575	2.070	54.5	0
171.930510	48.906309	2.467565e+00	3.054863e-03	15.639	6.308	-176.2	1
168.190976	48.878040	2.465667e+00	6.191254e-03	5.416	3.637	81.7	1
169.865246	51.012559	2.462187e+00	5.471526e-03	6.311	4.456	102.0	1
170.287620	48.839604	2.461555e+00	4.465406e-03	7.562	4.188	-147.4	1
173.144913	49.027899	2.459272e+00	2.608616e-03	13.588	5.758	133.0	1
171.938695	50.758004	2.457685e+00	3.546443e-03	13.559	7.159	171.5	1
171.208354	50.549117	2.456457e+00	5.404747e-03	9.973	6.314	80.5	1
171.109987	49.892209	2.454772e+00	6.027678e-03	6.378	3.496	141.1	1
172.202464	48.765265	2.449846e+00	1.251518e-02	3.280	2.853	175.6	0
168.941162	50.819134	2.449761e+00	5.259819e-03	7.630	5.929	179.5	1
171.641509	48.649996	2.448837e+00	4.992533e-03	7.371	3.775	113.7	1
169.123616	49.544294	2.444329e+00	3.707743e-03	9.361	5.427	140.2	1
168.246090	49.158581	2.443215e+00	2.950743e-03	11.397	5.370	-172.8	1
169.557620	48.851132	2.442914e+00	4.890718e-03	6.430	5.256	-155.9	1
172.999144	48.720550	2.442327e+00	6.539027e-03	5.644	2.867	-180.0	1
168.947868	50.569575	2.438380e+00	1.083724e-02	4.006	2.820	172.7	0
170.510006	50.695028	2.435673e+00	4.418454e-03	6.936	5.720	165.3	1
172.476233	48.324199	2.434899e+00	2.081110e-02	2.607	2.541	-169.5	0
169.265778	50.591866	2.430525e+00	7.771464e-03	4.697	3.323	147.9	1
167.758729	48.543604	2.430395e+00	7.249501e-03	4.347	3.579	-155.0	1
169.265977	48.696714	2.430179e+00	3.385829e-03	8.389	5.962	146.5	1
171.324622	49.793953	2.428365e+00	2.810607e-03	15.830	8.103	121.1	1
172.113391	49.295244	2.426890e+00	8.841129e-03	3.890	3.058	-151.3	1
170.644926	49.384766	2.423652e+00	5.581236e-03	8.512	3.466	-177.9	1
168.083794	49.415920	2.421710e+00	4.914683e-03	7.803	3.940	156.1	1
172.396789	50.386735	2.420793e+00	7.471585e-03	6.441	4.782	158.2	1
168.318785	50.170103	2.420327e+00	5.691540e-03	7.144	4.640	-164.9	1
171.498969	50.135549	2.419748e+00	5.459104e-03	5.920	4.246	-142.5	1
168.465337	49.806940	2.417697e+00	4.116981e-03	9.694	4.508	138.1	1
168.436364	50.268700	2.411671e+00	4.287415e-02	2.069	1.905	120.8	1
169.010547	48.514367	2.410620e+00	1.339233e-02	16.382	0.979	167.0	0
169.361808	50.472343	2.409517e+00	5.884048e-03	7.859	3.905	90.8	1
171.495739	49.765803	2.406133e+00	4.973918e-03	6.454	4.659	119.7	1
169.473889	49.326912	2.405054e+00	8.551303e-03	3.820	3.314	74.6	1
167.731209	48.442775	2.404695e+00	3.238647e-02	2.491	2.142	119.3	0
171.083280	48.910730	2.397130e+00	4.402443e-03	11.107	3.869	-175.2	1
172.414872	48.452337	2.396004e+00	3.816812e-03	12.059	5.583	-177.0	1
169.687523	50.669943	2.394319e+00	3.760218e-03	7.389	6.551	117.3	1
169.246610	50.850551	2.392548e+00	3.744207e-03	11.422	6.076	129.1	1
167.660004	48.755173	2.389924e+00	7.480201e-03	4.687	3.123	-146.1	1
171.230005	50.444346	2.389720e+00	3.793206e-03	11.712	6.857	-159.4	1
170.326576	51.038160	2.386043e+00	8.692323e-03	4.782	3.374	-165.3	1
169.978939	48.499618	2.385541e+00	6.710383e-03	4.720	3.644	-175.7	1
168.154511	49.513267	2.384145e+00	3.080291e-03	10.589	8.524	-177.7	1
172.450457	49.667196	2.378583e+00	7.773146e-03	5.675	2.904	-157.0	1
169.176894	50.520697	2.378129e+00	4.403943e-03	6.694	5.340	159.1	1
169.115820	48.875229	2.375268e+00	9.100643e-03	3.882	2.699	49.6	1
171.539093	50.531795	2.374868e+00	6.396950e-03	8.690	4.495	161.8	1
171.989845	50.426333	2.374080e+00	7.378647e-03	4.885	4.084	60.5	1
169.164859	48.726917	2.369631e+00	1.316462e-02	3.890	3.155	152.1	0
169.864424	51.243949	2.367960e+00	6.496460e-03	7.699	3.844	160.5	1
170.468247	51.093888	2.366835e+00	3.839149e-03	11.398	7.354	147.6	1
172.866536	48.725721	2.366432e+00	6.009985e-03	6.055	3.173	-162.8	1
169.628129	48.753941	2.361686e+00	3.033637e-03	14.600	6.180	139.0	1
169.436070	50.106648	2.361611e+00	6.479043e-03	11.775	4.263	166.2	1
170.062150	50.464630	2.358093e+00	4.967020e-03	12.340	3.352	133.4	1
170.176129	50.272907	2.356509e+00	7.644797e-03	5.780	3.220	173.1	1
